explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_menos_4meses;capacidad_4_y_12meses;capacidad_machos;capacidad_hembras;capacidad
ES441630000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;618933;4479743;;;Convencional;;;;505;505
ES441630000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;618933;4479743;;;Convencional;;;;0;0
ES441630000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;618733;4478899;;;;;;;220;220
ES441630000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;618733;4478899;;;Convencional;;;;10;10
ES441630000608;Producción y reproducción;Ovino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;616287;4477602;;;Convencional;;;;545;545
ES441630000608;Producción y reproducción;Caprino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;616287;4477602;;;Convencional;;;;25;25
ES441630000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;619043;4479173;;;Convencional;;;;518;518
ES441637200000;Pasto;Ovino;;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;620295;4482244;;;Convencional;;;;0;0
ES441637200000;Pasto;Caprino;;Noguera de Albarracín;TERUEL;ALBARRACÍN;30;620295;4482244;;;Convencional;;;;10;10
ES441647200000;Pasto;Ovino;;Nogueras;TERUEL;CALAMOCHA;30;659159;4558693;;;Convencional;;;;1200;1200
ES441647200000;Pasto;Caprino;;Nogueras;TERUEL;CALAMOCHA;30;659159;4558693;;;Convencional;;;;10;10
ES441650000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;706357;4457201;;;Convencional;;;;10;10
ES441650000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;706357;4457201;;;Convencional;;;;597;597
ES441650000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;701206;4456544;;;Convencional;;;;30;30
ES441650000608;Producción y reproducción;Caprino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;701353;4456283;;;Convencional;;;;10;10
ES441650000608;Producción y reproducción;Ovino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;701353;4456283;;;Convencional;;;;462;462
ES441650000612;Producción y reproducción;Ovino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;705717;4461682;;;Convencional;;;;267;267
ES441650000612;Producción y reproducción;Caprino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;705717;4461682;;;Convencional;;;;10;10
ES441650000619;Producción y reproducción;Ovino;Reproducción para producción de carne;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;704570;4461386;;;;;;;90;90
ES441657200000;Pasto;Caprino;;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;703018;4456276;;;Convencional;;;;10;10
ES441657200000;Pasto;Ovino;;Nogueruelas;TERUEL;MORA DE RUBIELOS;30;703018;4456276;;;Convencional;;;;2134;2134
ES441677200000;Pasto;Caprino;;Obón;TERUEL;MUNIESA;30;691839;4530553;;;Convencional;;;;10;10
ES441677200000;Pasto;Ovino;;Obón;TERUEL;MUNIESA;30;691839;4530553;;;Convencional;;;;2000;2000
ES441677200001;Pasto;Ovino;;Obón;TERUEL;MUNIESA;30;695705;4529768;;;;;;;0;0
ES441677200002;Pasto;Caprino;Reproducción para producción de carne;Obón;TERUEL;MUNIESA;;;;;;;;;;10;10
ES441677200002;Pasto;Ovino;Reproducción para producción de carne;Obón;TERUEL;MUNIESA;;;;;;;;;;900;900
ES441677200003;Pasto;Ovino;;Obón;TERUEL;MUNIESA;30;694009;4533079;;;;;;;;0
ES441680000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;621150;4526845;;;Convencional;;;;10;10
ES441680000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;621150;4526845;;;Convencional;;;;600;600
ES441680000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;619853;4527612;;;Convencional;;;;10;10
ES441680000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;619853;4527612;;;Convencional;;;;570;570
ES441680000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;621188;4526328;;;Convencional;;;;528;528
ES441680000614;Producción y reproducción;Ovino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;619996;4528431;;;Convencional;;;;500;500
ES441680000614;Producción y reproducción;Caprino;Reproducción para producción de carne;Odón;TERUEL;CALAMOCHA;30;620784;4527792;;;Convencional;;;;10;10
ES441687200000;Pasto;Ovino;;Odón;TERUEL;CALAMOCHA;30;619318;4524416;;;Convencional;;;;7000;7000
ES441687200000;Pasto;Caprino;;Odón;TERUEL;CALAMOCHA;30;619318;4524416;;;Convencional;;;;10;10
ES441690000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;632989;4510137;;;Convencional;;;;1135;1135
ES441690000604;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;626717;4510710;;;Convencional;;;;10;10
ES441690000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;623778;4509106;;;Convencional;;;;450;450
ES441690000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;631521;4512405;;;Convencional;;;;10;10
ES441690000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;631521;4512405;;;Convencional;;;;500;500
ES441690000609;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;624429;4511734;;;;;;;10;10
ES441690000611;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;624679;4511620;;;Convencional;;;;650;650
ES441690000611;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;624679;4511620;;;Convencional;;;;10;10
ES441690000613;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;629072;4512450;;;Convencional;;;;1000;1000
ES441690000613;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;629072;4512450;;;Convencional;;;;10;10
ES441690000617;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;629938;4509147;;;Convencional;;;;637;637
ES441690000623;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;628550;4512289;;;Convencional;;;;10;10
ES441690000623;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;628550;4512289;;;Convencional;;;;1285;1285
ES441690000625;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;632534;4511308;;;Convencional;;;;10;10
ES441690000625;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;632534;4511308;;;Convencional;;;;890;890
ES441690000628;Producción y reproducción;Caprino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;629060;4512544;;;Convencional;;;;10;10
ES441690000628;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;629060;4512544;;;Convencional;;;;1250;1250
ES441690000631;Producción y reproducción;Ovino;Reproducción para producción de carne;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;625969;4510841;;;;;;;500;500
ES441697200000;Pasto;Caprino;;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;627255;4510044;;;Convencional;;;;10;10
ES441697200000;Pasto;Ovino;;Ojos Negros;TERUEL;MONREAL DEL CAMPO;30;627255;4510044;;;Convencional;;;;10600;10600
ES441710000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Olba;TERUEL;MORA DE RUBIELOS;30;699160;4444081;;;Convencional;;;;105;105
ES441710000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Olba;TERUEL;MORA DE RUBIELOS;30;699160;4444081;;;Convencional;;;;10;10
ES441717200000;Pasto;Ovino;;Olba;TERUEL;MORA DE RUBIELOS;30;700152;4444357;;;Convencional;;;;600;600
ES441717200000;Pasto;Caprino;;Olba;TERUEL;MORA DE RUBIELOS;30;700152;4444357;;;Convencional;;;;10;10
ES441717200001;Pasto;Caprino;;Olba;TERUEL;MORA DE RUBIELOS;30;702166;4445440;;;Convencional;;;;10;10
ES441717200001;Pasto;Ovino;;Olba;TERUEL;MORA DE RUBIELOS;30;702166;4445440;;;Convencional;;;;500;500
ES441720000018;Producción y reproducción;Ovino;Cebo o Cebadero;Oliete;TERUEL;ANDORRA;30;695489;4542106;;;;2000;;;;2000
ES441720000018;Producción y reproducción;Caprino;Cebo o Cebadero;Oliete;TERUEL;ANDORRA;30;695489;4542106;;;;10;;;;10
ES441720000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;702451;4539628;;;Convencional;;;;10;10
ES441720000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;702451;4539628;;;Convencional;;;;720;720
ES441720000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;698851;4543666;;;Convencional;;;;10;10
ES441720000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;698851;4543666;;;Convencional;;;;1200;1200
ES441720000614;Producción y reproducción;Caprino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;700126;4542028;;;Convencional;;;;10;10
ES441720000614;Producción y reproducción;Ovino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;700126;4542028;;;Convencional;;;;860;860
ES441720000618;Producción y reproducción;Ovino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;683169;4541082;;;;;;;1500;1500
ES441727200000;Pasto;Caprino;;Oliete;TERUEL;ANDORRA;30;695588;4541127;;;Convencional;;;;10;10
ES441727200000;Pasto;Ovino;;Oliete;TERUEL;ANDORRA;30;695588;4541127;;;Convencional;;;;0;0
ES441727200001;Pasto;Ovino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;696149;4541589;;;;;;;80;80
ES441727200001;Pasto;Caprino;Reproducción para producción de carne;Oliete;TERUEL;ANDORRA;30;696149;4541589;;;;;;;10;10
ES441730000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;710828;4529013;;;Convencional;;;;10;10
ES441730000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;710828;4529013;;;Convencional;;;;178;178
ES441730000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;713180;4527475;;;Convencional;;;;870;870
ES441730000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;711451;4531022;;;Convencional;;;;10;10
ES441730000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;712194;4529076;;;Convencional;;;;250;250
ES441730000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;711736;4531055;;;Convencional;;;;790;790
ES441730000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;711736;4531055;;;Convencional;;;;10;10
ES441730000615;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;710814;4530721;;;Convencional;;;;15;15
ES441730000622;Producción y reproducción;Ovino;Reproducción para producción de carne;Olmos (Los);TERUEL;ALCORISA;30;711421;4531010;;;;;;;1000;1000
ES441747200000;Pasto;Ovino;;Orihuela del Tremedal;TERUEL;ALBARRACÍN;30;612991;4485091;;;Convencional;;;;0;0
ES441747200000;Pasto;Caprino;;Orihuela del Tremedal;TERUEL;ALBARRACÍN;30;612991;4485091;;;Convencional;;;;10;10
ES441747200001;Pasto;Caprino;;Orihuela del Tremedal;TERUEL;ALBARRACÍN;30;617541;4494391;;;Convencional;;;;10;10
ES441747200001;Pasto;Ovino;;Orihuela del Tremedal;TERUEL;ALBARRACÍN;30;617541;4494391;;;Convencional;;;;0;0
ES441750000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;669733;4494625;;;Convencional;;;;1345;1345
ES441750000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;669733;4494625;;;Convencional;;;;10;10
ES441750000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670380;4495110;;;Convencional;;;;200;200
ES441750000604;Producción y reproducción;Caprino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670380;4495110;;;Convencional;;;;10;10
ES441750000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;672668;4494962;;;Convencional;;;;10;10
ES441750000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;672668;4494962;;;Convencional;;;;282;282
ES441750000608;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670413;4495068;;;Convencional;;;;629;629
ES441750000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;673329;4494989;;;Convencional;;;;303;303
ES441750000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670380;4495110;;;Convencional;;;;369;369
ES441750000617;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670012;4493737;;;Convencional;;;;175;175
ES441750000619;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670493;4495253;;;Convencional;;;;115;115
ES441750000620;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;670171;4494041;;;Convencional;;;;94;94
ES441750000621;Producción y reproducción;Caprino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;673314;4494642;;;Convencional;;;;10;10
ES441750000621;Producción y reproducción;Ovino;Reproducción para producción de carne;Orrios;TERUEL;ALFAMBRA;30;673314;4494642;;;Convencional;;;;150;150
ES441757200000;Pasto;Caprino;;Orrios;TERUEL;ALFAMBRA;30;670385;4494267;;;Convencional;;;;10;10
ES441757200000;Pasto;Ovino;;Orrios;TERUEL;ALFAMBRA;30;670385;4494267;;;Convencional;;;;5400;5400
ES441760000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690394;4516537;;;Convencional;;;;10;10
ES441760000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690394;4516537;;;Convencional;;;;800;800
ES441760000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;689445;4516526;;;Convencional;;;;10;10
ES441760000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;689445;4516526;;;Convencional;;;;100;100
ES441760000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690536;4517341;;;Convencional;;;;550;550
ES441760000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690536;4517341;;;Convencional;;;;10;10
ES441760000609;Producción y reproducción;Caprino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;691297;4516189;;;Convencional;;;;10;10
ES441760000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;691297;4516189;;;Convencional;;;;100;100
ES441760000613;Producción y reproducción;Caprino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690061;4516564;;;Convencional;;;;10;10
ES441760000613;Producción y reproducción;Ovino;Reproducción para producción de carne;Palomar de Arroyos;TERUEL;MONTALBÁN;30;689443;4517527;;;Convencional;;;;500;500
ES441767200000;Pasto;Ovino;;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690419;4516955;;;Convencional;;;;8377;8377
ES441767200000;Pasto;Caprino;;Palomar de Arroyos;TERUEL;MONTALBÁN;30;690419;4516955;;;Convencional;;;;10;10
ES441770000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Pancrudo;TERUEL;ALFAMBRA;30;669606;4514969;;;Convencional;;;;1070;1070
ES441770000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Pancrudo;TERUEL;ALFAMBRA;30;665841;4521705;;;Convencional;;;;371;371
ES441770000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Pancrudo;TERUEL;ALFAMBRA;30;665841;4521705;;;Convencional;;;;10;10
