explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_cebo;capacidad_lechones;capacidad_recria;capacidad_cerdas;capacidad_reposicion;capacidad_verracos;capacidad
ES222510000010;Producción y reproducción;Cerdos;Recría de reproductores;Villanueva de Sigena;HUESCA;SARIÑENA;30;744475;4609380;Intensivo;Grupo Segundo;Convencional;;;8000;;;;8000
ES222510000013;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Sigena;HUESCA;SARIÑENA;30;744200;4628000;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES222510000014;Producción y reproducción;Cerdos;Recría de reproductores;Villanueva de Sigena;HUESCA;SARIÑENA;30;747710;4619550;Intensivo;Grupo Segundo;Convencional;;;1989;;;;1989
ES222510000015;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Sigena;HUESCA;SARIÑENA;30;745625;4604611;Intensivo;Grupo Tercero;;7200;;;;;;7200
ES222510000016;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Sigena;HUESCA;SARIÑENA;30;743990;4629367;Intensivo;Grupo Tercero;;5142;;;;;;5142
ES222510000017;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Sigena;HUESCA;SARIÑENA;30;749330;4625950;Intensivo;Grupo Tercero;;4120;;;;;;4120
ES222510000018;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Sigena;HUESCA;SARIÑENA;30;746576;4605811;Intensivo;Grupo Tercero;;7200;;;;;;7200
ES222510000019;Producción y reproducción;Cerdos;Recría de reproductores;Villanueva de Sigena;HUESCA;SARIÑENA;30;744726;4606678;Intensivo;Grupo Segundo;;;;2048;;;;2048
ES222510000020;Producción y reproducción;Cerdos;Producción de lechones;Villanueva de Sigena;HUESCA;SARIÑENA;30;746359;4608336;Intensivo;Grupo Tercero;;;;;2792;180;4;2976
ES222510000021;Producción y reproducción;Cerdos;Producción de lechones;Villanueva de Sigena;HUESCA;SARIÑENA;30;750509;4623544;Intensivo;Grupo Tercero;;;;;1800;816;4;2620
ES222510000022;Producción y reproducción;Cerdos;Producción de lechones;Villanueva de Sigena;HUESCA;SARIÑENA;30;747687;4612180;Intensivo;Grupo Tercero;;;;;2600;580;9;3189
ES222540000002;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774226;4616609;Intensivo;Grupo Tercero;Convencional;3600;;;;;;3600
ES222540000009;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;767078;4614344;Intensivo;Grupo Segundo;Convencional;1702;;;;;;1702
ES222540000011;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;777900;4611309;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES222540000013;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774499;4608374;Intensivo;Grupo Primero;Convencional;650;;;;;;650
ES222540000019;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776670;4612035;Intensivo;Grupo Tercero;Convencional;4280;;;;;;4280
ES222540000020;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;775000;4607658;Intensivo;Grupo Segundo;Convencional;1056;;;;;;1056
ES222540000021;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773090;4609493;Intensivo;Grupo Segundo;Convencional;2200;;;;;;2200
ES222540000023;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;767097;4614422;Intensivo;Grupo Primero;Convencional;670;;;;;;670
ES222540000032;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774048;4608755;Intensivo;Grupo Segundo;Convencional;1800;;;;;;1800
ES222540000041;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771380;4617626;Intensivo;Grupo Tercero;Convencional;3280;;;;;;3280
ES222540000043;Producción y reproducción;Cerdos;Producción de lechones;Zaidín;HUESCA;FRAGA;30;773880;4608975;Intensivo;Grupo Primero;Convencional;;;;750;;;750
ES222540000044;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771000;4613070;Intensivo;Grupo Primero;Convencional;900;;;;;;900
ES222540000055;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771104;4612424;Intensivo;Grupo Segundo;Convencional;1500;;;;;;1500
ES222540000060;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;769463;4612970;Intensivo;Grupo Segundo;Convencional;1320;;;;;;1320
ES222540000061;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774410;4612025;Intensivo;Grupo Segundo;Convencional;1200;;;;;;1200
ES222540000069;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;768278;4612892;Intensivo;Grupo Primero;Convencional;500;;;;;;500
ES222540000071;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774863;4610244;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES222540000076;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774815;4608220;Intensivo;Grupo Segundo;Convencional;1900;;;;;;1900
ES222540000083;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;767110;4614285;Intensivo;Grupo Primero;Convencional;860;;;;;;860
ES222540000084;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773540;4613600;Intensivo;Grupo Segundo;Convencional;1050;;;;;;1050
ES222540000086;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;768350;4612210;Intensivo;Grupo Tercero;Convencional;5305;;;;;;5305
ES222540000088;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;768924;4613353;Intensivo;Grupo Segundo;Convencional;1748;;;;;;1748
ES222540000091;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;777218;4615829;Intensivo;Grupo Tercero;Convencional;3400;;;;;;3400
ES222540000098;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;775245;4615935;Intensivo;Grupo Primero;Convencional;900;;;;;;900
ES222540000099;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774955;4614560;Intensivo;Grupo Segundo;Convencional;1152;;;;;;1152
ES222540000100;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773398;4612377;Intensivo;Grupo Segundo;Convencional;1500;;;;;;1500
ES222540000106;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774241;4608997;Intensivo;Grupo Segundo;Convencional;1444;;;;;;1444
ES222540000112;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;772172;4615519;Intensivo;Grupo Primero;Convencional;340;;;;;;340
ES222540000120;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;770755;4612114;Intensivo;Grupo Primero;Convencional;940;;;;;;940
ES222540000122;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771570;4611645;Intensivo;Grupo Segundo;Convencional;1590;;;;;;1590
ES222540000127;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;768200;4613200;Intensivo;Grupo Segundo;Convencional;2221;;;;;;2221
ES222540000128;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773932;4612426;Intensivo;Grupo Segundo;Convencional;1350;;;;;;1350
ES222540000132;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771142;4611283;Intensivo;Grupo Segundo;Convencional;1200;;;;;;1200
ES222540000135;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;770172;4612440;Intensivo;Grupo Primero;Convencional;900;;;;;;900
ES222540000136;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;770795;4613330;Intensivo;Grupo Primero;Convencional;932;;;;;;932
ES222540000138;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773808;4613447;Intensivo;Grupo Primero;Convencional;480;;;;;;480
ES222540000141;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;778268;4614664;Intensivo;Grupo Segundo;Convencional;2802;;;;;;2802
ES222540000142;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;768831;4614746;Intensivo;Grupo Tercero;Convencional;4236;;;;;;4236
ES222540000143;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;775550;4612610;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES222540000144;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776900;4613200;Intensivo;Grupo Tercero;Convencional;4160;7728;;;;;11888
ES222540000144;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;776900;4613200;Intensivo;Grupo Tercero;Convencional;4160;7728;;;;;11888
ES222540000145;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;771530;4614150;Intensivo;Grupo Segundo;Convencional;;6636;;;;;6636
ES222540000146;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;776205;4617240;Intensivo;Grupo Segundo;Convencional;;6708;;;;;6708
ES222540000147;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;775550;4618170;Intensivo;Grupo Segundo;Convencional;;7200;;;;;7200
ES222540000148;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776535;4616495;Intensivo;Grupo Segundo;Convencional;2800;;;;;;2800
ES222540000149;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;772810;4614275;Intensivo;Grupo Segundo;Convencional;1768;;;;;;1768
ES222540000150;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771980;4616885;Intensivo;Grupo Tercero;Convencional;3746;;;;;;3746
ES222540000151;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;778200;4615905;Intensivo;Grupo Tercero;Convencional;4992;;;;;;4992
ES222540000152;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;775458;4611015;Intensivo;Grupo Segundo;Convencional;2440;;;;;;2440
ES222540000153;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773014;4616227;Intensivo;Grupo Segundo;Convencional;2056;;;;;;2056
ES222540000154;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776120;4610673;Intensivo;Grupo Segundo;Convencional;2448;;;;;;2448
ES222540000155;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;772358;4617750;Intensivo;Grupo Segundo;Convencional;2288;;;;;;2288
ES222540000156;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;769890;4613351;Intensivo;Grupo Tercero;Convencional;3224;;;;;;3224
ES222540000157;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774143;4612974;Intensivo;Grupo Segundo;Convencional;1040;;;;;;1040
ES222540000158;Producción y reproducción;Cerdos;Producción de lechones;Zaidín;HUESCA;FRAGA;30;773492;4615956;Intensivo;Grupo Primero;Convencional;;;;750;;;750
ES222540000159;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;772696;4615040;Intensivo;Grupo Segundo;Convencional;1976;;;;;;1976
ES222540000160;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;770596;4615245;Intensivo;Grupo Segundo;Convencional;;4480;;;;;4480
ES222540000161;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;767487;4613888;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES222540000162;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776030;4615682;Intensivo;Grupo Segundo;Convencional;2800;;;;;;2800
ES222540000163;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;774714;4610915;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES222540000164;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;776508;4615313;Intensivo;Grupo Tercero;Convencional;3400;;;;;;3400
ES222540000165;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;776367;4608850;Intensivo;Grupo Segundo;Convencional;;6400;;;;;6400
ES222540000166;Producción y reproducción;Cerdos;Transición de lechones;Zaidín;HUESCA;FRAGA;30;774600;4617738;Intensivo;Grupo Segundo;Convencional;;6500;;;;;6500
ES222540000167;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;771651;4615797;Intensivo;Grupo Primero;Convencional;999;;;;;;999
ES222540000168;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;778940;4611043;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES222540000169;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773722;4614824;Intensivo;Grupo Segundo;;2128;;;;;;2128
ES222540000170;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;770765;4616345;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES222540000171;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;773516;4617976;Intensivo;Grupo Segundo;Convencional;4160;;;;;;4160
ES222540000172;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaidín;HUESCA;FRAGA;30;778190;4610150;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES229020000001;Producción y reproducción;Cerdos;Producción de lechones;Puente la Reina de Jaca;HUESCA;JACA;30;682521;4715113;Intensivo;Grupo Segundo;Convencional;;;;750;;;750
ES229020000026;Producción y reproducción;Cerdos;Cebo o Cebadero;Puente la Reina de Jaca;HUESCA;JACA;30;679626;4716765;Intensivo;Grupo Tercero;Convencional;6240;;;;;;6240
ES229020000027;Producción y reproducción;Cerdos;Cebo o Cebadero;Puente la Reina de Jaca;HUESCA;JACA;30;685137;4715321;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES229030000007;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;759460;4638544;Intensivo;Grupo Segundo;Convencional;1080;;;;;;1080
ES229030000020;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;758710;4629882;Intensivo;Grupo Primero;Convencional;552;;;;;;552
ES229030000022;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;753150;4631620;Intensivo;Grupo Segundo;Convencional;2500;;;;;;2500
ES229030000050;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;758890;4630595;Intensivo;Grupo Primero;Convencional;520;;;;;;520
ES229030000051;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;758168;4632561;Intensivo;Grupo Tercero;Convencional;3650;;;;;;3650
ES229030000054;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;757608;4630536;Intensivo;Grupo Primero;Convencional;650;;;;;;650
ES229030000070;Producción y reproducción;Cerdos;Tipo mixto;San Miguel del Cinca;HUESCA;MONZÓN;30;759313;4639297;Intensivo;Grupo Tercero;Convencional;1020;;0;373;;;1393
ES229030000077;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;759180;4631480;Intensivo;Grupo Segundo;Convencional;1200;;;;;;1200
ES229030000085;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;755595;4638214;Intensivo;Grupo Tercero;Convencional;5065;;;;;;5065
ES229030000086;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;757230;4629140;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES229030000087;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;757700;4639125;Intensivo;Grupo Tercero;Convencional;4576;;;;;;4576
ES229030000088;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;756260;4629427;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES229030000089;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;757875;4640320;Intensivo;Grupo Tercero;Convencional;3120;;;;;;3120
ES229030000090;Producción y reproducción;Cerdos;Producción de lechones;San Miguel del Cinca;HUESCA;MONZÓN;30;755500;4631200;Intensivo;Grupo Segundo;Convencional;;;;749;;;749
ES229030000091;Producción y reproducción;Cerdos;Producción de lechones;San Miguel del Cinca;HUESCA;MONZÓN;30;756301;4640230;Intensivo;Grupo Tercero;Convencional;;;;2400;;;2400
ES229030000092;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;759215;4628770;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES229030000093;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;752558;4628204;Intensivo;Grupo Segundo;Convencional;1040;;;;;;1040
ES229030000094;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;756679;4631424;Intensivo;Grupo Primero;;999;;;;;;999
ES229030000095;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;752118;4629191;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES229030000096;Producción y reproducción;Cerdos;Recría de reproductores;San Miguel del Cinca;HUESCA;MONZÓN;30;755885;4633534;Intensivo;Grupo Segundo;Convencional;;;1040;;;;1040
ES229030000097;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;753230;4634080;Intensivo;Grupo Tercero;Convencional;4348;;;;;;4348
ES229030000098;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;754214;4630330;Intensivo;Grupo Segundo;;2038;;;;;;2038
ES229030000099;Producción y reproducción;Cerdos;Transición de lechones;San Miguel del Cinca;HUESCA;MONZÓN;30;757264;4637751;Intensivo;Grupo Segundo;;;6495;;;;;6495
ES229030000100;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;754650;4636910;Intensivo;Grupo Tercero;Convencional;4018;;;;;;4018
ES229030000101;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;755410;4641311;Intensivo;Grupo Segundo;Convencional;1989;;;;;;1989
ES229030000102;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;753318;4629075;Intensivo;Grupo Tercero;Convencional;4317;;;;;;4317
ES229030000103;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;753805;4635815;Intensivo;Grupo Segundo;Convencional;1990;;;;;;1990
ES229030000105;Producción y reproducción;Cerdos;Cebo o Cebadero;San Miguel del Cinca;HUESCA;MONZÓN;30;752400;4637890;Intensivo;Grupo Tercero;Convencional;4411;;;;;;4411
ES229030000106;Producción y reproducción;Cerdos;Producción de lechones;San Miguel del Cinca;HUESCA;MONZÓN;30;757243;4635225;Intensivo;Grupo Tercero;Convencional;;;700;2400;380;6;3486
